Timestamp,lat,lon,alt,True,Predicted,MAE,RMSE
2024-11-26 16:16:55,52.6077113,1.5418936,3900.0,-81.0,[-71.948685],9.051315307617188,9.051315307617188
2024-11-26 16:16:56,52.6077592,1.5418445,3900.0,-81.0,[-72.126915],8.873085021972656,8.873085021972656
2024-11-26 16:16:56,52.6077592,1.5418445,3900.0,-81.0,[-72.126915],8.873085021972656,8.873085021972656
2024-11-26 16:16:57,52.6077922,1.5418181,3900.0,-83.0,[-72.20995],10.790046691894531,10.790046691894531
2024-11-26 16:16:58,52.6078053,1.5418078,3900.0,-83.0,[-72.22064],10.77935791015625,10.77935791015625
2024-11-26 16:16:59,52.6078564,1.5417646,3700.0,-83.0,[-72.43952],10.560478210449219,10.560478210449219
2024-11-26 16:17:00,52.6078875,1.5417358,3700.0,-83.0,[-72.47586],10.524139404296875,10.524139404296875
2024-11-26 16:17:01,52.6079203,1.5417153,3700.0,-83.0,[-72.5111],10.488899230957031,10.488899230957031
2024-11-26 16:17:02,52.6079338,1.5417085,3600.0,-83.0,[-72.552025],10.447975158691406,10.447975158691406
2024-11-26 16:17:02,52.6079338,1.5417085,3600.0,-79.0,[-72.552025],6.447975158691406,6.447975158691406
2024-11-26 16:17:03,52.6079899,1.5416837,3600.0,-75.0,[-72.55615],2.44384765625,2.44384765625
2024-11-26 16:17:04,52.6080256,1.5416713,3600.0,-79.0,[-72.528046],6.471954345703125,6.471954345703125
2024-11-26 16:17:05,52.6080399,1.5416661,3600.0,-79.0,[-72.50111],6.498893737792969,6.498893737792969
2024-11-26 16:17:06,52.608095,1.5416418,3600.0,-79.0,[-72.475204],6.5247955322265625,6.5247955322265625
2024-11-26 16:17:07,52.6081277,1.5416227,3600.0,-79.0,[-72.44579],6.554206848144531,6.554206848144531
2024-11-26 16:17:07,52.6081277,1.5416227,3600.0,-81.0,[-72.44579],8.554206848144531,8.554206848144531
2024-11-26 16:17:08,52.6081608,1.5416037,3600.0,-83.0,[-72.39099],10.6090087890625,10.6090087890625
2024-11-26 16:17:09,52.6081944,1.5415847,3800.0,-83.0,[-72.24324],10.756759643554688,10.756759643554688
2024-11-26 16:17:10,52.6082262,1.5415655,3800.0,-83.0,[-72.161285],10.838714599609375,10.838714599609375
2024-11-26 16:17:11,52.6082395,1.54156,3800.0,-83.0,[-72.11706],10.882942199707031,10.882942199707031
2024-11-26 16:17:12,52.608296,1.5415624,3900.0,-83.0,[-71.96772],11.032279968261719,11.032279968261719
2024-11-26 16:17:13,52.6083104,1.5415643,3900.0,-83.0,[-71.91676],11.083236694335938,11.083236694335938
2024-11-26 16:17:13,52.6083104,1.5415643,3900.0,-77.0,[-71.91676],5.0832366943359375,5.0832366943359375
2024-11-26 16:17:14,52.6083671,1.5415736,3900.0,-77.0,[-71.81437],5.185630798339844,5.185630798339844
2024-11-26 16:17:15,52.6084026,1.5415789,3900.0,-79.0,[-71.72657],7.273429870605469,7.273429870605469
2024-11-26 16:17:16,52.6084167,1.5415813,3900.0,-79.0,[-71.68035],7.319648742675781,7.319648742675781
2024-11-26 16:17:17,52.6084732,1.5415918,3900.0,-79.0,[-71.542656],7.457344055175781,7.457344055175781
2024-11-26 16:17:18,52.608494,1.5415944,3900.0,-83.0,[-71.47208],11.527923583984375,11.527923583984375
2024-11-26 16:17:18,52.608494,1.5415944,3900.0,-81.0,[-71.47208],9.527923583984375,9.527923583984375
2024-11-26 16:17:19,52.6085331,1.5415974,3800.0,-111.0,[-71.36388],39.63612365722656,39.63612365722656
2024-11-26 16:17:20,52.6085471,1.5416067,3800.0,-111.0,[-71.31022],39.689781188964844,39.689781188964844
2024-11-26 16:17:21,52.6085812,1.5416579,3800.0,-111.0,[-71.2154],39.78459930419922,39.78459930419922
2024-11-26 16:17:22,52.6085971,1.541682,3900.0,-83.0,[-71.12267],11.877326965332031,11.877326965332031
2024-11-26 16:17:23,52.6086233,1.5417247,3900.0,-83.0,[-71.019554],11.980445861816406,11.980445861816406
2024-11-26 16:17:24,52.608661,1.5417849,3800.0,-83.0,[-70.90421],12.095787048339844,12.095787048339844
2024-11-26 16:17:24,52.608661,1.5417849,3800.0,-77.0,[-70.90421],6.095787048339844,6.095787048339844
2024-11-26 16:17:25,52.6086765,1.5418087,3800.0,-77.0,[-70.82942],6.1705780029296875,6.1705780029296875
2024-11-26 16:17:26,52.608702,1.5418454,3800.0,-77.0,[-70.72031],6.279693603515625,6.279693603515625
2024-11-26 16:17:27,52.6087381,1.541899,3700.0,-77.0,[-70.58718],6.412818908691406,6.412818908691406
2024-11-26 16:17:28,52.6087541,1.5419225,3700.0,-77.0,[-70.50659],6.493408203125,6.493408203125
2024-11-26 16:17:29,52.608791,1.5419782,3700.0,-77.0,[-70.33974],6.6602630615234375,6.6602630615234375
2024-11-26 16:17:29,52.608791,1.5419782,3700.0,-77.0,[-70.33974],6.6602630615234375,6.6602630615234375
2024-11-26 16:17:30,52.6088122,1.5420111,3700.0,-77.0,[-70.25489],6.745109558105469,6.745109558105469
2024-11-26 16:17:31,52.6088211,1.5420249,3700.0,-77.0,[-70.20891],6.7910919189453125,6.7910919189453125
2024-11-26 16:17:32,52.608831,1.5420408,3800.0,-77.0,[-70.13078],6.8692169189453125,6.8692169189453125
2024-11-26 16:17:33,52.6088272,1.5420617,3800.0,-77.0,[-70.13733],6.8626708984375,6.8626708984375
2024-11-26 16:17:34,52.608823,1.5420719,3800.0,-79.0,[-70.145164],8.854835510253906,8.854835510253906
2024-11-26 16:17:35,52.6087961,1.5421214,3800.0,-83.0,[-70.25502],12.744979858398438,12.744979858398438
2024-11-26 16:17:35,52.6087961,1.5421214,3800.0,-83.0,[-70.25502],12.744979858398438,12.744979858398438
2024-11-26 16:17:36,52.608771,1.5421608,3800.0,-83.0,[-70.353],12.647003173828125,12.647003173828125
2024-11-26 16:17:37,52.6087556,1.5421839,3700.0,-83.0,[-70.45112],12.548881530761719,12.548881530761719
2024-11-26 16:17:39,52.6086865,1.5422811,3700.0,-79.0,[-70.72119],8.27880859375,8.27880859375
2024-11-26 16:17:40,52.6086757,1.5422957,3700.0,-79.0,[-70.742096],8.257904052734375,8.257904052734375
2024-11-26 16:17:41,52.6086496,1.5423332,3700.0,-77.0,[-70.833176],6.1668243408203125,6.1668243408203125
2024-11-26 16:17:41,52.6086496,1.5423332,3700.0,-77.0,[-70.833176],6.1668243408203125,6.1668243408203125
2024-11-26 16:17:42,52.6086242,1.5423716,3700.0,-77.0,[-70.94792],6.0520782470703125,6.0520782470703125
2024-11-26 16:17:43,52.6085839,1.5424344,3700.0,-69.0,[-71.094894],2.0948944091796875,2.0948944091796875
