,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr,,,,,,,,,,,,distance_to_tower,azimuth,elevation_angle,,rsrp_mae,distX100
576,-94.55579,-12.927323,-8.8691435,-96,-15,-12,,,,,,,,,,,,0.043087762,251.4358275,-22.02032361,,1.44421,4.3087762
577,-96.39407,-16.15957,-14.954269,-95,-12,-20,,,,,,,,,,,,0.040599045,247.4530305,-22.02032361,,-1.39407,4.0599045
578,-97.25287,-11.838196,-7.166481,-94,-14,-10,,,,,,,,,,,,0.040599045,247.4530305,-22.02032361,,-3.25287,4.0599045
579,-95.1452,-12.879696,-7.953991,-94,-14,-10,,,,,,,,,,,,0.038306608,242.8455987,-24.97189801,,-1.1452,3.8306608
580,-96.981636,-11.555027,-6.7437816,-94,-14,-10,,,,,,,,,,,,0.036686213,238.8148375,-24.97189801,,-2.981636,3.6686213
581,-94.15618,-14.396244,-10.2528925,-94,-14,-10,,,,,,,,,,,,0.034323413,230.6696047,-27.73011176,,-0.15618,3.4323413
582,-97.23385,-15.146839,-9.678847,-94,-14,-10,,,,,,,,,,,,0.033285347,225.4702519,-27.73011176,,-3.23385,3.3285347
583,-92.31856,-11.803454,-8.990272,-94,-14,-10,,,,,,,,,,,,0.032185187,218.6066227,-29.90929359,,1.68144,3.2185187
584,-93.36598,-15.542089,-16.708927,-90,-12,-20,,,,,,,,,,,,0.031420159,211.4163199,-29.90929359,,-3.36598,3.1420159
585,-96.28294,-13.1821,-10.446016,-91,-12,-8,,,,,,,,,,,,0.031420159,211.4163199,-29.90929359,,-5.28294,3.1420159
586,-96.41035,-14.031276,-9.925733,-91,-12,-8,,,,,,,,,,,,0.031353195,202.769213,-30.71326099,,-5.41035,3.1353195
587,-92.69642,-10.878437,-5.2998953,-91,-12,-8,,,,,,,,,,,,0.032088606,195.6657967,-30.71326099,,-1.69642,3.2088606
588,-94.89961,-13.92911,-14.207782,-95,-14,-20,,,,,,,,,,,,0.033322806,188.9369126,-30.71326099,,0.10039,3.3322806
589,-95.051956,-11.885321,-5.973179,-94,-14,-8,,,,,,,,,,,,0.034559873,184.025286,-28.83386245,,-1.051956,3.4559873
590,-97.10625,-12.2574625,-4.452756,-94,-14,-8,,,,,,,,,,,,0.035966866,179.4725133,-28.83386245,,-3.10625,3.5966866
591,-96.08031,-13.515661,-8.03533,-94,-14,-8,,,,,,,,,,,,0.03888367,172.1083825,-26.06427277,,-2.08031,3.888367
592,-101.492645,-15.600565,-9.874034,-94,-14,-8,,,,,,,,,,,,0.03888367,172.1083825,-26.06427277,,-7.492645,3.888367
593,-99.39339,-14.142421,-9.262492,-94,-14,-8,,,,,,,,,,,,0.041454965,167.4580731,-26.06427277,,-5.39339,4.1454965
594,-93.33316,-11.458773,-5.9009686,-94,-14,-8,,,,,,,,,,,,0.044293933,163.4112359,-22.94665428,,0.66684,4.4293933
595,-93.7548,-12.695088,-7.5331054,-94,-14,-8,,,,,,,,,,,,0.046584687,160.7427975,-22.94665428,,0.2452,4.6584687
596,-98.65161,-14.09878,-10.772396,-99,-18,-20,,,,,,,,,,,,0.050548438,156.8138775,-20.06231027,,0.34839,5.0548438
597,-97.54895,-14.712799,-10.816326,-106,-19.5,-20,,,,,,,,,,,,0.052980423,154.6598673,-20.06231027,,8.45105,5.2980423
598,-98.4451,-15.0568905,-12.291972,-106,-19.5,-20,,,,,,,,,,,,0.056301045,152.1737978,-20.06231027,,7.5549,5.6301045
599,-97.285164,-12.99847,-9.175834,-96,-11,-4,,,,,,,,,,,,0.056301045,152.1737978,-20.06231027,,-1.285164,5.6301045
600,-97.00365,-12.683018,-8.736886,-96,-11,-4,,,,,,,,,,,,0.059751838,149.8452338,-17.45367192,,-1.00365,5.9751838
601,-93.724075,-11.942687,-7.1334867,-96,-11,-4,,,,,,,,,,,,0.061855977,148.5331222,-17.45367192,,2.275925,6.1855977
602,-96.625336,-13.93244,-10.07616,-96,-11,-4,,,,,,,,,,,,0.067415103,145.5706222,-15.35762959,,-0.625336,6.7415103
603,-97.46588,-13.053753,-8.653028,-96,-11,-4,,,,,,,,,,,,0.068779554,144.9530851,-15.35762959,,-1.46588,6.8779554
604,-100.96431,-14.908553,-11.027801,-103,-18,-20,,,,,,,,,,,,0.073626428,143.0668856,-13.81611838,,2.03569,7.3626428
605,-101.15111,-14.881905,-9.773391,-103,-17,-11,,,,,,,,,,,,0.073626428,143.0668856,-13.81611838,,1.84889,7.3626428
606,-101.06551,-16.206423,-12.434854,-103,-17,-11,,,,,,,,,,,,0.076421089,142.1542915,-13.81611838,,1.93449,7.6421089
607,-100.98152,-16.337536,-12.119887,-103,-17,-11,,,,,,,,,,,,0.080077706,141.0510163,-13.81611838,,2.01848,8.0077706
608,-101.48559,-15.978258,-10.888003,-103,-17,-11,,,,,,,,,,,,0.085314421,139.6179919,-12.61751055,,1.51441,8.5314421
609,-97.56053,-12.611964,-6.1982126,-103,-17,-11,,,,,,,,,,,,0.088878007,138.7884514,-12.61751055,,5.43947,8.8878007
610,-97.308304,-13.189695,-6.2824507,-103,-17,-11,,,,,,,,,,,,0.090991411,138.2632808,-11.62133822,,5.691696,9.0991411
611,-96.55556,-13.304686,-8.17018,-103,-17,-11,,,,,,,,,,,,0.09328191,137.6880747,-11.62133822,,6.44444,9.328191
612,-101.51426,-15.871033,-10.69055,-103,-17,-11,,,,,,,,,,,,0.09328191,137.6880747,-11.62133822,,1.48574,9.328191
613,-97.12195,-13.759379,-9.12127,-100,-19.5,-20,,,,,,,,,,,,0.095377802,137.1934202,-10.89576249,,2.87805,9.5377802
614,-84.51593,-10.340878,3.392154,-82,-11,7,,,,,,,,,,,,0.097143015,136.9985112,-10.89576249,,-2.51593,9.7143015
615,-87.9131,-10.204233,-0.39719126,-82,-11,7,,,,,,,,,,,,0.097458807,137.987184,-10.7527673,,-5.9131,9.7458807
616,-92.053314,-12.83869,-4.155964,-82,-11,7,,,,,,,,,,,,0.097693366,139.6732663,-10.7527673,,-10.053314,9.7693366
617,-85.482346,-9.214006,3.4839418,-82,-11,7,,,,,,,,,,,,0.098171429,142.153934,-10.7527673,,-3.482346,9.8171429
618,-98.89383,-14.184713,-8.918973,-103,-19,-14,,,,,,,,,,,,0.098613632,144.2392594,-10.6274128,,4.10617,9.8613632
619,-97.72058,-14.722193,-8.121481,-97,-14,-3,,,,,,,,,,,,0.098613632,144.2392594,-10.6274128,,-0.72058,9.8613632
620,-97.98302,-12.215927,-6.8703547,-97,-14,-3,,,,,,,,,,,,0.09870959,145.3570995,-10.6274128,,-0.98302,9.870959
621,-100.589455,-15.957594,-12.663281,-106,-19,-20,,,,,,,,,,,,0.098068278,146.3901613,-10.59323091,,5.410545,9.8068278
622,-100.97778,-15.944847,-12.475871,-103,-19,-14,,,,,,,,,,,,0.096292701,147.0009302,-10.59323091,,2.02222,9.6292701
623,-99.609726,-17.260553,-13.660119,-103,-19,-14,,,,,,,,,,,,0.091680105,148.9009578,-11.31043261,,3.390274,9.1680105
624,-97.857635,-14.823931,-13.359115,-103,-19,-14,,,,,,,,,,,,0.088163562,150.1435954,-11.31043261,,5.142365,8.8163562
625,-95.586334,-13.096342,-7.0881386,-97,-14,1,,,,,,,,,,,,0.085443795,151.1734496,-11.31043261,,1.413666,8.5443795
626,-97.4224,-13.159525,-7.8497195,-97,-14,1,,,,,,,,,,,,0.085443795,151.1734496,-11.31043261,,-0.4224,8.5443795
627,-98.63605,-13.542319,-5.263462,-97,-14,1,,,,,,,,,,,,0.080937117,153.2030131,-12.35733595,,-1.63605,8.0937117
628,-94.78946,-12.188587,-2.5961363,-97,-14,1,,,,,,,,,,,,0.07775516,154.9045743,-12.35733595,,2.21054,7.775516
629,-95.64916,-12.193536,-6.865275,-97,-14,1,,,,,,,,,,,,0.075126839,156.355476,-13.49477456,,1.35084,7.5126839
630,-97.015625,-13.385118,-8.512277,-103,-15,-13,,,,,,,,,,,,0.071949027,158.3141007,-13.49477456,,5.984375,7.1949027
631,-101.48222,-15.9401245,-10.910878,-102,-19.5,-12,,,,,,,,,,,,0.069467405,160.0411596,-14.74525182,,0.51778,6.9467405
632,-100.96684,-14.926381,-9.030251,-102,-19.5,-12,,,,,,,,,,,,0.069467405,160.0411596,-14.74525182,,1.03316,6.9467405
633,-96.31392,-12.452024,-7.5405965,-102,-19.5,-12,,,,,,,,,,,,0.065227306,163.3941125,-14.74525182,,5.68608,6.5227306
634,-100.63852,-16.924967,-12.621705,-102,-19.5,-12,,,,,,,,,,,,0.062529005,165.982301,-16.16836664,,1.36148,6.2529005
635,-100.510376,-17.178097,-12.120254,-102,-19.5,-12,,,,,,,,,,,,0.060496972,168.144802,-16.16836664,,1.489624,6.0496972
636,-93.84305,-13.598818,-9.031901,-102,-19.5,-12,,,,,,,,,,,,0.058119329,171.1238138,-17.73451463,,8.15695,5.8119329
637,-96.77875,-14.30348,-8.741675,-102,-19.5,-12,,,,,,,,,,,,0.05636043,173.6944492,-17.73451463,,5.22125,5.636043
638,-101.45067,-15.887241,-9.994296,-102,-19.5,-12,,,,,,,,,,,,0.054339675,177.120204,-17.73451463,,0.54933,5.4339675
639,-100.41707,-15.901662,-12.573775,-102,-19.5,-12,,,,,,,,,,,,0.054339675,177.120204,-17.73451463,,1.58293,5.4339675
640,-99.98412,-14.654026,-7.955572,-102,-19.5,-12,,,,,,,,,,,,0.051663066,182.2713795,-19.38257925,,2.01588,5.1663066
641,-98.11764,-13.987379,-9.942599,-102,-19.5,-12,,,,,,,,,,,,0.050336602,185.5700702,-19.38257925,,3.88236,5.0336602
642,-101.4331,-15.525396,-9.904027,-102,-19.5,-12,,,,,,,,,,,,0.048946088,190.0267602,-20.69953602,,0.5669,4.8946088
643,-101.44615,-15.819921,-11.332227,-95,-16,-11,,,,,,,,,,,,0.048000721,193.6577139,-20.69953602,,-6.44615,4.8000721
644,-98.33481,-16.782444,-13.459302,-95,-16,-11,,,,,,,,,,,,0.046625968,200.007112,-21.49143549,,-3.33481,4.6625968
645,-96.01746,-16.253006,-14.043629,-93,-18,-20,,,,,,,,,,,,0.046128841,204.8459304,-21.49143549,,-3.01746,4.6128841
646,-93.84205,-12.5635605,-6.2134686,-94,-16,-9,,,,,,,,,,,,0.046128841,204.8459304,-21.49143549,,0.15795,4.6128841
647,-96.49702,-13.499048,-9.078302,-94,-16,-9,,,,,,,,,,,,0.046151091,208.807022,-21.49143549,,-2.49702,4.6151091
648,-98.26496,-14.693335,-11.696218,-94,-16,-9,,,,,,,,,,,,0.046493531,213.6344121,-21.65083639,,-4.26496,4.6493531
649,-95.55894,-13.119019,-6.057849,-94,-16,-9,,,,,,,,,,,,0.04696976,217.4018371,-21.65083639,,-1.55894,4.696976
650,-96.57004,-14.936504,-13.085584,-94,-16,-9,,,,,,,,,,,,0.047850122,221.9799445,-21.22042562,,-2.57004,4.7850122
651,-101.29767,-15.312608,-11.531749,-94,-16,-9,,,,,,,,,,,,0.049584741,228.3706564,-21.22042562,,-7.29767,4.9584741
652,-99.27373,-14.878,-10.9105425,-94,-16,-9,,,,,,,,,,,,0.049584741,228.3706564,-21.22042562,,-5.27373,4.9584741
653,-95.81888,-12.345085,-6.655134,-94,-16,-9,,,,,,,,,,,,0.050748481,231.8787147,-20.05191075,,-1.81888,5.0748481
654,-97.6273,-13.107859,-6.87297,-94,-16,-9,,,,,,,,,,,,0.052476728,235.9201143,-20.05191075,,-3.6273,5.2476728
655,-94.93974,-12.706444,-7.7011414,-94,-16,-9,,,,,,,,,,,,0.054487909,239.6305349,-18.50835332,,-0.93974,5.4487909
656,-96.621475,-13.416322,-8.039264,-94,-16,-9,,,,,,,,,,,,0.056280024,242.3949742,-18.50835332,,-2.621475,5.6280024
657,-91.23518,-11.095576,-3.294955,-94,-16,-9,,,,,,,,,,,,0.059729995,246.8129898,-18.50835332,,2.76482,5.9729995
658,-98.89085,-13.541906,-9.843442,-94,-16,-9,,,,,,,,,,,,0.061744966,249.0907763,-16.91631586,,-4.89085,6.1744966
659,-99.02255,-14.898415,-10.57069,-95,-16,-8,,,,,,,,,,,,0.061744966,249.0907763,-16.91631586,,-4.02255,6.1744966
660,-95.4068,-13.2143,-7.948395,-95,-16,-8,,,,,,,,,,,,0.064474067,251.7335302,-16.91631586,,-0.4068,6.4474067
661,-101.4955,-15.500433,-9.710674,-95,-16,-8,,,,,,,,,,,,0.066821346,253.7154398,-15.24990858,,-6.4955,6.6821346
662,-101.2648,-15.356977,-10.296909,-95,-16,-8,,,,,,,,,,,,0.069789339,256.0823548,-15.24990858,,-6.2648,6.9789339
663,-97.45883,-13.30073,-6.7850337,-95,-16,-8,,,,,,,,,,,,0.074157368,259.0928657,-13.81188931,,-2.45883,7.4157368
664,-94.96028,-13.230547,-8.875656,-95,-16,-8,,,,,,,,,,,,0.077265307,261.005128,-13.81188931,,0.03972,7.7265307
665,-96.06592,-13.065691,-6.245181,-95,-16,-8,,,,,,,,,,,,0.079599845,262.3822372,-13.81188931,,-1.06592,7.9599845
666,-98.396286,-14.144554,-8.936872,-95,-16,-8,,,,,,,,,,,,0.079599845,262.3822372,-13.81188931,,-3.396286,7.9599845
667,-97.11277,-13.311817,-9.42434,-95,-16,-8,,,,,,,,,,,,0.083962424,264.4806175,-12.56475496,,-2.11277,8.3962424
668,-95.12807,-14.429228,-7.8579836,-95,-16,-8,,,,,,,,,,,,0.087381125,265.9008408,-12.56475496,,-0.12807,8.7381125
669,-96.4046,-13.887232,-9.669424,-95,-16,-8,,,,,,,,,,,,0.090162451,266.979216,-11.57665357,,-1.4046,9.0162451
670,-96.092255,-11.680847,-4.207652,-97,-12,-2,,,,,,,,,,,,0.0922557,267.7552389,-11.57665357,,0.907745,9.22557
671,-94.90168,-12.858343,-6.895921,-97,-12,-2,,,,,,,,,,,,0.096490201,269.1725186,-10.64412067,,2.09832,9.6490201
672,-100.537735,-14.86438,-8.1253805,-97,-12,-2,,,,,,,,,,,,0.101371364,270.6689594,-10.64412067,,-3.537735,10.1371364
673,-95.837036,-11.049099,-2.1360905,-97,-12,-2,,,,,,,,,,,,0.101371364,270.6689594,-10.64412067,,1.162964,10.1371364
674,-93.5679,-11.060766,-6.680202,-97,-12,-2,,,,,,,,,,,,0.104086507,271.437686,-9.969663491,,3.4321,10.4086507
675,-95.01052,-12.072323,-2.81905,-97,-12,-2,,,,,,,,,,,,0.105990269,271.9307144,-9.969663491,,1.98948,10.5990269
676,-100.83815,-14.854737,-8.847216,-97,-12,-2,,,,,,,,,,,,0.108587545,272.5855319,-9.595955967,,-3.83815,10.8587545
677,-97.47714,-12.323075,-5.245042,-97,-12,-2,,,,,,,,,,,,0.109878038,272.9045741,-9.595955967,,-0.47714,10.9878038
678,-95.16444,-10.786904,-4.1962914,-97,-12,-2,,,,,,,,,,,,0.110306014,272.4582466,-9.595955967,,1.83556,11.0306014
679,-98.1605,-13.545464,-7.8860464,-97,-12,-2,,,,,,,,,,,,0.110306014,272.4582466,-9.595955967,,-1.1605,11.0306014
680,-95.94658,-12.286404,-6.8353205,-97,-12,-2,,,,,,,,,,,,0.109603116,271.3012076,-9.518624892,,1.05342,10.9603116
681,-96.673035,-13.482843,-7.0129967,-90,-13,-18,,,,,,,,,,,,0.109022752,269.220879,-9.518624892,,-6.673035,10.9022752
682,-93.56856,-13.151802,-9.56976,-90,-13,-18,,,,,,,,,,,,0.109071238,267.4682746,-9.573449621,,-3.56856,10.9071238
683,-97.322815,-13.534371,-8.096911,-92,-13,-7,,,,,,,,,,,,0.109213261,266.1820546,-9.573449621,,-5.322815,10.9213261
684,-98.773834,-14.620881,-11.749944,-98,-18,-20,,,,,,,,,,,,0.109416432,264.9822385,-9.479600555,,-0.773834,10.9416432
685,-98.04414,-13.780813,-9.204409,-98,-17,-11,,,,,,,,,,,,0.108665521,263.6884886,-9.479600555,,-0.04414,10.8665521
686,-100.180084,-16.36457,-12.537947,-98,-17,-11,,,,,,,,,,,,0.108665521,263.6884886,-9.479600555,,-2.180084,10.8665521
687,-100.78984,-16.29841,-12.954852,-98,-17,-11,,,,,,,,,,,,0.106756018,263.2135136,-9.479600555,,-2.78984,10.6756018
688,-95.441826,-14.544821,-8.200135,-98,-17,-11,,,,,,,,,,,,0.106756018,263.2135136,-9.479600555,,2.558174,10.6756018
689,-98.49304,-14.000758,-8.706996,-98,-17,-11,,,,,,,,,,,,0.106756018,263.2135136,-9.479600555,,-0.49304,10.6756018
690,-95.37973,-13.351811,-8.204167,-98,-17,-11,,,,,,,,,,,,0.106756018,263.2135136,-9.479600555,,2.62027,10.6756018
691,-98.44063,-15.114772,-11.9801035,-98,-17,-11,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,-0.44063,9.5885358
692,-99.016525,-16.847826,-13.798795,-98,-17,-20,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,-1.016525,9.5885358
693,-95.57594,-15.219837,-15.786542,-98,-17,-20,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,2.42406,9.5885358
694,-93.55147,-11.73708,-5.8081264,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,1.44853,9.5885358
695,-94.167656,-12.531529,-7.3832006,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,0.832344,9.5885358
696,-93.86441,-10.993158,-4.5752373,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,1.13559,9.5885358
697,-96.5004,-14.0543375,-9.057147,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,-1.5004,9.5885358
698,-95.73188,-13.111548,-6.921127,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,-0.73188,9.5885358
699,-99.630394,-14.831322,-10.736136,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,-4.630394,9.5885358
700,-95.39475,-13.120573,-9.180307,-95,-15,-10,,,,,,,,,,,,0.095885358,258.0908489,-9.479600555,,-0.39475,9.5885358
701,-101.29253,-14.757359,-8.376478,-98,-12,-8,,,,,,,,,,,,0.074207371,241.8411262,-9.479600555,,-3.29253,7.4207371
702,-100.565384,-14.175469,-9.739638,-98,-12,-8,,,,,,,,,,,,0.072793444,240.2296248,-14.38982788,,-2.565384,7.2793444
703,-96.37671,-16.338781,-15.226615,-95,-15,-20,,,,,,,,,,,,0.069764014,236.32789,-14.38982788,,-1.37671,6.9764014
704,-96.419075,-12.625761,-7.1438146,-97,-15,-9,,,,,,,,,,,,0.067959015,233.3345478,-15.19560078,,0.580925,6.7959015
705,-92.42891,-12.095919,-5.1806602,-97,-15,-9,,,,,,,,,,,,0.066224494,229.5693215,-15.19560078,,4.57109,6.6224494
706,-95.154724,-12.80973,-8.345044,-97,-15,-9,,,,,,,,,,,,0.066224494,229.5693215,-15.19560078,,1.845276,6.6224494
707,-95.57746,-16.189339,-17.269976,-95,-14,-20,,,,,,,,,,,,0.064904481,226.2922318,-15.19560078,,-0.57746,6.4904481
708,-96.18431,-13.88539,-10.653111,-95,-14,-20,,,,,,,,,,,,0.063689122,222.8972385,-15.8759543,,-1.18431,6.3689122
709,-98.96199,-14.421936,-9.914734,-94,-15,-8,,,,,,,,,,,,0.062918259,220.1392976,-15.8759543,,-4.96199,6.2918259
710,-98.47853,-12.62997,-8.04046,-94,-15,-8,,,,,,,,,,,,0.062258052,216.5593572,-16.28931457,,-4.47853,6.2258052
711,-93.01822,-12.2664,-6.7299747,-94,-15,-8,,,,,,,,,,,,0.061747872,212.2610516,-16.28931457,,0.98178,6.1747872
712,-97.52339,-14.021301,-9.3150625,-94,-15,-8,,,,,,,,,,,,0.06161477,208.6345163,-16.47225843,,-3.52339,6.161477
713,-99.097046,-13.799224,-7.724768,-94,-15,-8,,,,,,,,,,,,0.06161477,208.6345163,-16.47225843,,-5.097046,6.161477
714,-97.522766,-14.179634,-9.64762,-94,-15,-8,,,,,,,,,,,,0.061666904,205.7030498,-16.47225843,,-3.522766,6.1666904
715,-100.233505,-14.736504,-8.053701,-94,-15,-8,,,,,,,,,,,,0.061865578,202.0517762,-16.47225843,,-6.233505,6.1865578
716,-96.91669,-16.30295,-16.522137,-94,-14,-20,,,,,,,,,,,,0.062258803,199.1136429,-16.43639129,,-2.91669,6.2258803
717,-99.23114,-13.518974,-7.9054823,-98,-17,-12,,,,,,,,,,,,0.062977621,195.4865237,-16.43639129,,-1.23114,6.2977621
718,-100.76271,-15.866859,-11.90096,-98,-17,-12,,,,,,,,,,,,0.064409021,190.4827588,-15.94448216,,-2.76271,6.4409021
719,-96.44383,-13.295564,-8.9624605,-98,-17,-12,,,,,,,,,,,,0.065766876,187.0650659,-15.94448216,,1.55617,6.5766876
720,-99.839096,-14.915154,-11.049731,-98,-17,-12,,,,,,,,,,,,0.065766876,187.0650659,-15.94448216,,-1.839096,6.5766876
721,-96.40002,-13.038043,-8.97178,-98,-17,-12,,,,,,,,,,,,0.067034234,184.5388507,-15.24333871,,1.59998,6.7034234
722,-97.21602,-12.765841,-6.3990335,-91,-14,-2,,,,,,,,,,,,0.068774257,181.5765202,-15.24333871,,-6.21602,6.8774257
723,-94.13278,-10.974882,-2.151328,-91,-14,-2,,,,,,,,,,,,0.070211629,179.2665569,-14.3854189,,-3.13278,7.0211629
724,-95.91232,-11.942535,-3.0482736,-91,-14,-2,,,,,,,,,,,,0.072843733,175.5253017,-14.3854189,,-4.91232,7.2843733
725,-95.70235,-12.032532,-6.571517,-91,-14,-2,,,,,,,,,,,,0.07510907,173.0649652,-14.3854189,,-4.70235,7.510907
726,-98.44837,-13.842838,-7.879575,-99,-14,-14,,,,,,,,,,,,0.07510907,173.0649652,-14.3854189,,0.55163,7.510907
727,-100.83841,-16.699677,-12.446391,-107,-19.5,-20,,,,,,,,,,,,0.07699264,171.1437774,-13.49143324,,6.16159,7.699264
728,-100.1076,-14.560632,-9.639704,-107,-19.5,-20,,,,,,,,,,,,0.079437528,168.8004158,-13.49143324,,6.8924,7.9437528
729,-100.51955,-16.177797,-13.328048,-107,-19.5,-20,,,,,,,,,,,,0.081464317,166.9927414,-12.58863708,,6.48045,8.1464317
730,-95.47142,-13.718384,-10.877524,-107,-19.5,-20,,,,,,,,,,,,0.085161369,164.0238367,-12.58863708,,11.52858,8.5161369
731,-99.144196,-15.023788,-10.860615,-100,-19,-13,,,,,,,,,,,,0.087917376,162.1131793,-11.6662473,,0.855804,8.7917376
732,-100.84262,-16.979143,-12.166303,-100,-19,-13,,,,,,,,,,,,0.090274498,160.7325694,-11.6662473,,-0.84262,9.0274498
733,-100.0445,-14.766546,-8.911822,-100,-19,-13,,,,,,,,,,,,0.090274498,160.7325694,-11.6662473,,-0.0445,9.0274498
734,-98.37411,-13.203829,-6.5898376,-92,-9,-1,,,,,,,,,,,,0.092974296,159.3525789,-10.99770073,,-6.37411,9.2974296
735,-95.18131,-11.079918,-1.9314456,-92,-9,-1,,,,,,,,,,,,0.09460167,158.5708113,-10.99770073,,-3.18131,9.460167
736,-93.983826,-10.109166,-2.9995902,-92,-9,-1,,,,,,,,,,,,0.097712869,157.0032443,-10.99770073,,-1.983826,9.7712869
737,-97.899506,-12.304817,-6.8673263,-92,-9,-1,,,,,,,,,,,,0.098335425,156.7159392,-10.44565618,,-5.899506,9.8335425
738,-97.1606,-13.359468,-8.086253,-92,-9,-1,,,,,,,,,,,,0.099276564,157.1955389,-10.44565618,,-5.1606,9.9276564
739,-101.12646,-15.048866,-10.654901,-105,-19.5,-11,,,,,,,,,,,,0.099363228,158.6728102,-10.34230325,,3.87354,9.9363228
740,-99.93648,-14.468396,-10.598056,-105,-19.5,-11,,,,,,,,,,,,0.099363228,158.6728102,-10.34230325,,5.06352,9.9363228
741,-98.180145,-12.074499,-7.13363,-105,-19.5,-11,,,,,,,,,,,,0.099461329,161.9885403,-10.34230325,,6.819855,9.9461329
742,-98.48014,-14.350365,-9.53767,-105,-19.5,-11,,,,,,,,,,,,0.099593008,162.9351842,-10.37499747,,6.51986,9.9593008
743,-101.44885,-15.5418,-9.777938,-105,-19.5,-11,,,,,,,,,,,,0.099964454,165.5572085,-10.37499747,,3.55115,9.9964454
744,-101.2921,-16.259783,-11.92582,-105,-19.5,-11,,,,,,,,,,,,0.100044811,166.1280809,-10.37499747,,3.7079,10.0044811
745,-100.41295,-15.360787,-8.664067,-105,-19.5,-11,,,,,,,,,,,,0.100146879,165.9990466,-9.552773684,,4.58705,10.0146879
746,-97.397934,-13.668088,-8.387067,-105,-19.5,-11,,,,,,,,,,,,0.100277598,166.172869,-9.552773684,,7.602066,10.0277598
