model,metric,split,size,value
Ensemble,rmse,test,0.4,2.919116171440604
Ensemble,mae,cross,0.4,7.731141280889819
Ensemble,rmse,cross,0.4,9.403593585513228
MLP,mae,test,0.5,2.490404016831342
MLP,rmse,test,0.5,3.4361413364519806
MLP,mae,cross,0.5,25.770230806790867
MLP,rmse,cross,0.5,26.220806966799827
IDW,mae,test,0.5,1.5410445378575122
IDW,rmse,test,0.5,2.9562304734100286
IDW,mae,cross,0.5,11.052763967717972
IDW,rmse,cross,0.5,12.46139774426823
Kriging,mae,test,0.5,3.7612786981932924
Kriging,rmse,test,0.5,4.988970080965196
Kriging,mae,cross,0.5,11.642233380720988
Kriging,rmse,cross,0.5,13.07620509257003
Ensemble,mae,test,0.5,1.918294559819156
Ensemble,rmse,test,0.5,3.051364150335347
Ensemble,mae,cross,0.5,7.347934433464062
Ensemble,rmse,cross,0.5,9.172082715114087
MLP,mae,test,0.1,2.617054951985677
MLP,rmse,test,0.1,3.4394860001576495
MLP,mae,cross,0.1,18.970876584626748
MLP,rmse,cross,0.1,19.43595878764727
IDW,mae,test,0.1,0.8695145761357304
IDW,rmse,test,0.1,2.471021998998875
IDW,mae,cross,0.1,10.950366178488983
IDW,rmse,cross,0.1,12.355189257579786
Kriging,mae,test,0.1,3.016646126487951
Kriging,rmse,test,0.1,4.009905970720796
Kriging,mae,cross,0.1,11.633372229358988
Kriging,rmse,cross,0.1,13.080075188907545
Ensemble,mae,test,0.1,1.2762076183891826
Ensemble,rmse,test,0.1,2.4450727243564208
Ensemble,mae,cross,0.1,7.433957976569863
Ensemble,rmse,cross,0.1,9.19080250219197
MLP,mae,test,0.2,2.5678776550292968
MLP,rmse,test,0.2,3.324787435853586
MLP,mae,cross,0.2,19.73872410098947
MLP,rmse,cross,0.2,20.24998411603731
IDW,mae,test,0.2,0.7560398243498085
IDW,rmse,test,0.2,2.001554404300889
IDW,mae,cross,0.2,10.84290379675745
IDW,rmse,cross,0.2,12.254495504257896
Kriging,mae,test,0.2,2.8877559286406034
Kriging,rmse,test,0.2,3.9558160522094328
Kriging,mae,cross,0.2,11.566708799644843
Kriging,rmse,cross,0.2,13.01865360956574
Ensemble,mae,test,0.2,1.2826819142507335
Ensemble,rmse,test,0.2,2.1930464326301804
Ensemble,mae,cross,0.2,7.401968688905927
Ensemble,rmse,cross,0.2,9.173458225910819
MLP,mae,test,0.3,2.3394600762261284
MLP,rmse,test,0.3,3.047976454288155
MLP,mae,cross,0.3,20.7882667556552
MLP,rmse,cross,0.3,21.266300494751615
IDW,mae,test,0.3,1.029905529417462
IDW,rmse,test,0.3,2.3531136146809835
IDW,mae,cross,0.3,10.612787974796483
IDW,rmse,cross,0.3,12.054758140558116
Kriging,mae,test,0.3,2.7664637450922367
Kriging,rmse,test,0.3,3.694390314548665
Kriging,mae,cross,0.3,11.382363601494328
Kriging,rmse,cross,0.3,12.848583705892787
Ensemble,mae,test,0.3,1.429648891917682
Ensemble,rmse,test,0.3,2.2842550638449195
Ensemble,mae,cross,0.3,7.438011164727843
Ensemble,rmse,cross,0.3,9.182309237093644
MLP,mae,test,0.4,3.079456201763855
MLP,rmse,test,0.4,3.8606826041647726
MLP,mae,cross,0.4,8.086251057581553
MLP,rmse,cross,0.4,9.400455462891163
IDW,mae,test,0.4,1.1955328262046916
IDW,rmse,test,0.4,2.489170603135067
IDW,mae,cross,0.4,10.609963760589228
IDW,rmse,cross,0.4,12.046353959004202
Kriging,mae,test,0.4,3.1800660291823912
Kriging,rmse,test,0.4,4.181994468526999
Kriging,mae,cross,0.4,11.28097111828131
Kriging,rmse,cross,0.4,12.74619663329375
Ensemble,mae,test,0.4,1.4920474817812859
Ensemble,rmse,test,0.4,2.285603191034179
Ensemble,mae,cross,0.4,7.397706952932121
Ensemble,rmse,cross,0.4,9.177907633675987
MLP,mae,test,0.5,2.19050622623872
MLP,rmse,test,0.5,2.942868738692633
MLP,mae,cross,0.5,26.498295530059632
MLP,rmse,cross,0.5,26.909789250750023
IDW,mae,test,0.5,1.352795244452593
IDW,rmse,test,0.5,2.5392644900503685
IDW,mae,cross,0.5,10.615985595692905
IDW,rmse,cross,0.5,12.061236486692355
Kriging,mae,test,0.5,3.436559766110606
Kriging,rmse,test,0.5,4.457114368772273
Kriging,mae,cross,0.5,11.291982636940626
Kriging,rmse,cross,0.5,12.756064692405761
Ensemble,mae,test,0.5,1.5698024755955882
Ensemble,rmse,test,0.5,2.3366142901208953
Ensemble,mae,cross,0.5,7.556390614553715
Ensemble,rmse,cross,0.5,9.336639770543671
MLP,mae,test,0.1,2.4297305297851564
MLP,rmse,test,0.1,3.0650027563002498
MLP,mae,cross,0.1,31.021570405076005
MLP,rmse,cross,0.1,31.52851872169946
IDW,mae,test,0.1,0.4658278965491766
IDW,rmse,test,0.1,1.1686055428030033
IDW,mae,cross,0.1,10.956580475597372
IDW,rmse,cross,0.1,12.355682515950404
Kriging,mae,test,0.1,2.219429986995112
Kriging,rmse,test,0.1,2.807313141027096
Kriging,mae,cross,0.1,11.431799148314923
Kriging,rmse,cross,0.1,12.866855550367005
Ensemble,mae,test,0.1,1.0303786895019516
Ensemble,rmse,test,0.1,1.5672100696168725
Ensemble,mae,cross,0.1,7.489347990357787
Ensemble,rmse,cross,0.1,9.207191106453985
MLP,mae,test,0.2,2.5213829294840493
MLP,rmse,test,0.2,3.2622165655991044
